energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,uri,name,artist
0.796,0.0633,139.913,0.132,0.0761,0.00908,4,0.459,4,189973,-5.226,0.218,0,spotify:track:6ce17pZwsMcYNab5IaC5MQ,I'd Love To Change The World - Matstubs Remix,Jetta
0.891,0.415,139.972,0.0928,0.171,0.000603,4,0.667,1,209571,-2.937,0.456,0,spotify:track:7zSxnkB1eqbD1u71pH2PY8,Drop It Down Like - Radio Edit,Lady Bee
0.916,0.0854,140.011,0.0331,0.000585,0.635,4,0.594,11,240000,-4.158,0.32,1,spotify:track:4aJH4kVoy2tlhCwiwrMDeb,Run,Veorra
0.891,0.12,160.021,0.174,0.273,0.0412,4,0.755,7,192000,-5.516,0.515,1,spotify:track:4kT18i0w2ZYeLTFPdpkihT,Dum Dee Dum,Keys N Krates
0.558,0.676,73.552,0.337,0.459,2.81e-06,4,0.323,5,270511,-5.292,0.199,0,spotify:track:5lJH3o6AFW9Aig1CdRdAF1,Crossfire,Stephen
0.683,0.122,160.024,0.184,0.658,0.0,4,0.422,9,232176,-5.467,0.608,1,spotify:track:2KdYwQDq2yZnDyHjmoGCZj,Play Me Like A Violin,Stephen
0.744,0.851,145.115,0.0924,0.00687,0.802,4,0.394,10,170501,-7.511,0.0844,1,spotify:track:1ctwABqNWSrXfAATasHndR,Pompeii,Take/Five
0.844,0.1,78.103,0.297,0.0287,0.0,4,0.572,10,166154,-2.798,0.555,0,spotify:track:77nRW5D90nWu5ELzqJwQpa,"Crossfire, Part II (feat. Talib Kweli & KillaGraham)",Stephen
0.759,0.646,79.965,0.035,0.0026,0.0,4,0.559,0,182761,-4.814,0.168,1,spotify:track:4426Kz10loXlfwoN7bABF9,Speed of Light - Pt. 2,Pegboard Nerds
0.786,0.0892,140.076,0.0458,0.000514,0.000192,4,0.663,7,201862,-6.177,0.528,1,spotify:track:1MhWIYwoOZM8SWDKzdNrrL,Too Close,Prismo
0.724,0.127,170.164,0.107,0.0327,0.0131,4,0.433,4,252743,-4.804,0.168,0,spotify:track:4yYEgt4ipq9sqPcSugE6p4,Defeat The Night,JPB
0.515,0.0677,75.028,0.0305,0.0347,0.00035,4,0.561,0,219280,-5.702,0.0725,1,spotify:track:12tqBVgDHj9Rue21Hedhyg,Take It Easy - Matstubs Remix,Jetta
0.727,0.0903,160.088,0.0515,0.0389,2.45e-06,4,0.598,4,222000,-5.344,0.43,0,spotify:track:4W9ANU2SXjq7WTaP0DzbCa,Indestructible (feat. MAX),Not Your Dope
0.746,0.0956,179.878,0.184,0.00374,8.38e-06,4,0.538,4,176013,-8.596,0.245,1,spotify:track:6wOPzQooRQTwmdT4Xqb17s,Heathens,Prismo
0.812,0.0857,128.178,0.0414,0.000329,0.0369,4,0.648,11,250947,-7.585,0.122,0,spotify:track:0NIC4unbe5KZOp1d9T7OaF,Secrets,Tiësto
0.908,0.939,125.062,0.0398,0.295,0.694,4,0.629,8,240010,-5.435,0.357,1,spotify:track:6etVFDSbFabj0tPY10MAXR,Wombass,Tiësto
0.805,0.0856,126.008,0.0469,0.00711,0.00193,4,0.506,1,227074,-4.119,0.383,1,spotify:track:46lFttIf5hnUZMGvjK0Wxo,Runaway (U & I),Galantis
0.877,0.0594,127.992,0.0451,0.00365,0.181,4,0.725,11,245002,-4.09,0.411,0,spotify:track:3m4vB0q02q4xvBenENEkLw,No Heroes (feat. Luciana),Firebeatz
0.823,0.322,128.035,0.0394,0.213,0.0,4,0.646,2,227267,-4.123,0.418,0,spotify:track:7MmG8p0F9N3C4AXdK6o6Eb,Outside (feat. Ellie Goulding),Calvin Harris
0.736,0.0914,128.179,0.0309,0.00296,0.921,4,0.597,1,258440,-7.793,0.172,0,spotify:track:1V0Zy7533bjXFSVtn3crzY,The Only Way Is Up,Martin Garrix
0.961,0.684,128.01,0.0687,0.000407,0.0024,4,0.626,5,210000,-3.587,0.668,1,spotify:track:6dMHdkQmWuDuDltWjBLJBd,Karate,R3HAB
0.65,0.0829,110.003,0.0315,0.0703,6.59e-05,4,0.733,5,209160,-3.539,0.348,1,spotify:track:18AJRdgUoO9EYn11N7xzaT,Habits (Stay High),Tove Lo
0.906,0.104,127.98,0.0419,0.000212,0.944,4,0.587,11,280990,-4.655,0.184,0,spotify:track:4O799OM270z43L7pKzNqrt,We Like to Party - Original Mix,Showtek
0.774,0.0913,128.049,0.107,0.0202,0.000247,4,0.736,2,200699,-4.537,0.295,1,spotify:track:3LvGRtdwz7JihHnh7udMi5,Secrets - Future House Extended,Tiësto
0.706,0.0488,124.018,0.0712,0.00723,0.376,4,0.814,0,280766,-5.902,0.505,0,spotify:track:23exJGva4crP8jrwx7gGZX,Catchfire (Sun Sun Sun) (feat. Anna Leyne) - EDX's Miami Sunset Remix,Spada
0.747,0.129,120.073,0.0971,0.138,0.0,4,0.658,8,164268,-6.567,0.326,0,spotify:track:0SZPXD0uEl72YjUVY2K3E9,"The Business, Pt. II",Tiësto
0.688,0.088,130.026,0.0501,0.00215,0.107,4,0.769,7,223385,-4.378,0.387,1,spotify:track:1bFgMkoazsyZGSflpCzYm6,Pepas - Tiësto Remix,Farruko
0.787,0.262,119.986,0.0583,0.198,0.0,4,0.77,11,140500,-3.748,0.513,0,spotify:track:0bI7K9Becu2dtXK1Q3cZNB,Don't Be Shy,Tiësto
0.544,0.105,140.056,0.0919,0.00675,0.0,4,0.561,7,201712,-7.927,0.156,0,spotify:track:66WHYTUJK4MdxiOz1Xu7NY,Serenity,Prismo
0.567,0.359,110.939,0.0977,0.292,0.201,4,0.478,11,187293,-11.512,0.168,0,spotify:track:6Yjvr9Q3B0gifG2oZtlae8,I'd Love To Change The World,Jetta
0.812,0.29,124.957,0.0316,0.00195,0.000296,4,0.754,6,157920,-4.207,0.449,1,spotify:track:4osUZoTShs0y7gfSBvE92o,Black Beatles,Gaullin
0.833,0.292,124.973,0.048,0.0196,0.0,4,0.598,2,144735,-3.716,0.406,0,spotify:track:7mIyTBKrBiNlTqrh4EWOln,I Got A Feeling,Felix Jaehn
0.839,0.166,127.985,0.269,0.00794,3.98e-05,4,0.65,11,147656,-5.42,0.378,1,spotify:track:4J6l6NZLmEaeZlFN1ShMmC,Sweet Dreams (Scott Rill Remix),Besomorph
0.618,0.59,129.891,0.068,0.101,3.05e-05,4,0.698,9,155077,-9.19,0.281,0,spotify:track:5PCAabut9UMNuo0aL473EW,Toxic,Besomage
0.703,0.0827,114.734,0.087,0.135,0.0,4,0.739,8,141913,-4.749,0.362,1,spotify:track:5K9KKn9ZsH85pUsKI5vTiq,...Baby One More Time,Coopex
0.822,0.0745,126.003,0.0493,0.2,0.013,4,0.67,10,183014,-7.289,0.284,1,spotify:track:2r8NHrOUM2E9dXn74msSYx,Dancing in the Moonlight,Dastic
0.745,0.158,127.981,0.0437,0.0328,0.000368,4,0.788,1,133125,-6.323,0.106,1,spotify:track:1DZvsj6dfrD8aNkYEgFZ5R,California Dreaming,Besomorph
0.857,0.375,139.981,0.173,0.0113,0.244,4,0.642,5,300582,-6.663,0.303,0,spotify:track:2Phznhmq0DYuXbnVKcCmIm,The Prestige,Kraddy
0.834,0.1,159.856,0.0717,0.068,1.44e-06,4,0.374,7,216000,-3.086,0.162,0,spotify:track:5FHveakYOcExQSHLr4oerC,Tokyo,Jinco
0.575,0.236,74.997,0.0391,0.27,2.44e-05,4,0.613,4,224400,-7.822,0.198,0,spotify:track:6j6APNofFE8gewjvNuMxjw,Stay,Jakoban
0.941,0.622,135.232,0.0646,0.00576,0.844,5,0.389,7,194689,-5.581,0.427,1,spotify:track:4BjovIFm25skEyVLpW19Q6,Midnight,Take/Five
0.931,0.123,145.019,0.129,0.0181,0.882,4,0.617,2,228441,-5.317,0.143,1,spotify:track:21ih9TKGmTWOnbRi4SX064,Bap,Take/Five
0.963,0.0552,129.971,0.0649,0.0043,0.522,4,0.58,0,295027,-5.954,0.128,0,spotify:track:0GnSNtOfVCCQ5Wx9rzlWYV,Ocarina (The TomorrowWorld Anthem) (feat. Wolfpack) - Instrumental Mix,Dimitri Vegas
0.871,0.0789,127.794,0.0553,0.00144,0.0165,4,0.498,3,219410,-4.366,0.0375,0,spotify:track:6XtFdeO2jvEYWZ7ixZ2zBN,Voodoo,DVBBS
0.757,0.201,126.018,0.0478,0.355,2.27e-05,4,0.737,5,148038,-4.821,0.507,0,spotify:track:7lysE3iheU4lE6FdTZdZAa,Beggin',Dame Dame
0.872,0.354,128.022,0.185,0.113,9.95e-05,4,0.666,1,147187,-5.397,0.312,1,spotify:track:06d8OEnTwl0So34c9nfjXR,Like This,ThomTree
0.846,0.474,110.028,0.0823,0.0454,5.25e-05,4,0.676,0,162000,-6.851,0.297,1,spotify:track:31SAy41C5sChbYNKanO9Qm,Americana,THYPONYX
0.839,0.132,123.975,0.0566,0.0276,0.00797,4,0.773,5,132598,-4.046,0.303,1,spotify:track:0d1ujEcFwTqA4kWliTSJim,Don't You Hold Me Down,Alan Walker
0.89,0.106,122.989,0.112,0.0382,0.00206,4,0.822,4,173659,-2.757,0.218,1,spotify:track:4SCbD68sf3dBfaE2X8uDSP,Seven Nation Army,Gaullin
0.832,0.0621,117.985,0.0552,0.0283,0.00076,4,0.766,0,167341,-5.05,0.169,0,spotify:track:3gaZsgaZawgj9tbNbiebuc,Gangsta Paradise - ESH Remix,KEAN DYSSO
0.816,0.337,103.499,0.0564,0.121,0.545,4,0.639,2,123478,-6.113,0.13,1,spotify:track:2m9B4POUL1E92riUyq9N3I,Light You Up,LANNÉ
0.829,0.107,74.976,0.076,0.0103,0.0,4,0.552,5,184683,-2.71,0.362,0,spotify:track:7fHfD4yeKbzk2a7i5kEPBq,Smooth Criminal,CHENDA
0.717,0.408,103.992,0.153,0.00564,0.0,4,0.617,10,311867,-7.858,0.49,0,spotify:track:4fzsfWzRhPawzqhX8Qt9F3,Stronger,Kanye West
0.854,0.15,100.043,0.311,0.0159,0.0493,4,0.781,11,182387,-7.411,0.493,0,spotify:track:4DhPiE7UXmkmlmiu34yMC0,Dum Dee Dum (Jikay Remix),Keys N Krates
0.806,0.0668,159.987,0.0436,0.00701,0.806,4,0.461,11,234057,-8.024,0.199,1,spotify:track:3pe4eISKnnOWoJIc9gaa0z,Apache,BVRNOUT
0.725,0.0556,149.963,0.249,0.00432,0.0,4,0.731,2,179200,-5.21,0.351,1,spotify:track:5rK0pyEObO4DBFLy682QvR,Mask Off - Marshmello Remix,Future
0.767,0.166,125.989,0.0461,0.053,1.53e-05,4,0.844,10,222857,-4.851,0.342,1,spotify:track:20WcuVfTh0QFkIsJUncdON,Tokyo Drift,KVSH
0.826,0.145,100.012,0.0604,0.142,0.03,4,0.771,11,212280,-3.978,0.185,1,spotify:track:4OgwXdylh75fHfwUzJTUqg,Rockstar,Ilkay Sencan
0.919,0.0771,154.084,0.26,0.0231,3.57e-05,4,0.726,11,162818,-2.432,0.854,1,spotify:track:0cJt9AVrGXsjtbJmb6laQK,Reload,Clips X Ahoy
0.948,0.28,139.987,0.0447,0.00827,0.636,4,0.711,1,253714,-2.333,0.2,1,spotify:track:4yCKHiKkMDG6YFTygg1oyA,Warrior of The Night - Original Mix,Aero Chord
0.864,0.278,144.931,0.341,0.0186,0.0131,4,0.56,8,250345,-2.843,0.568,1,spotify:track:6W0O77QdKFym1RX7n4hXJF,Titans,Razihel
0.643,0.0547,150.087,0.0321,0.00221,0.826,4,0.531,3,287190,-9.347,0.115,0,spotify:track:1R2rmmUufa1tdiD9j9Qs3x,Until Dawn,Jaeger
0.896,0.121,125.744,0.372,0.00945,0.836,4,0.586,5,160000,-4.132,0.103,0,spotify:track:0WSjVLITbxV6kVXndziQDm,Drop That Low (When I Dip),Tujamo
0.899,0.108,128.007,0.077,0.15,0.000144,4,0.687,7,304341,-2.566,0.288,0,spotify:track:21dyuHImX9KvzmnoqAn9D5,Blue (Da Ba Dee) - Boostedkids & Monkey Bros Remix,Eiffel 65
0.831,0.0825,124.035,0.0514,0.0701,2.21e-06,4,0.774,8,178408,-4.672,0.333,1,spotify:track:1D9kLvE4SBX6EOG8uJa7Vy,Lalala - Ilkan Gunuc Remix,Y2K
0.886,0.0721,127.995,0.0589,0.000745,0.0561,4,0.383,1,198750,-6.349,0.123,1,spotify:track:54NoTodp6UJLmVKwXTE1cB,Flute - Radio Mix,New World Sound
0.909,0.371,127.95,0.0411,0.000379,0.935,4,0.572,1,208771,-6.386,0.255,0,spotify:track:5zBIpQdBLku4dwqtptiNgs,We Like to Party - Radio Edit,Showtek
0.484,0.0959,127.999,0.0566,0.0544,0.911,4,0.695,4,337568,-6.034,0.14,0,spotify:track:2ESqLBrwHbz4lspF9rNTHO,Tsunami - Blasterjaxx Remix,DVBBS
0.814,0.554,128.042,0.0672,0.00934,0.957,4,0.41,11,161001,-2.935,0.0378,0,spotify:track:6QvW4kCdG7sGk9pWkbLDYL,Stampede,Teo Scream
0.913,0.591,127.95,0.0674,0.00704,0.733,4,0.575,7,281395,-5.019,0.222,1,spotify:track:2GQfPDsehPE2zx5nr7jr4U,Wizard,Martin Garrix
0.914,0.0714,128.019,0.0363,0.00137,0.445,4,0.595,1,176118,-5.351,0.0381,1,spotify:track:7j9zjqvDt3g5hHUSusUPmG,Animals - Radio Edit,Martin Garrix
0.985,0.297,127.99,0.0647,0.0205,6.86e-06,4,0.801,7,166933,-2.69,0.72,1,spotify:track:3wLPRjw2XQpmowqXUXb3UF,Get Up (Rattle) [feat. Far East Movement] - Vocal Edit,Bingo Players
0.988,0.0908,191.995,0.0971,0.0408,0.251,4,0.32,6,288566,-1.343,0.0361,1,spotify:track:16Wmtl87H0Zsz2NHuinL9T,Flute,L.Club
0.899,0.292,99.986,0.0597,0.00654,0.0,4,0.726,11,133921,-3.368,0.147,1,spotify:track:1xOgDZRSKEHZXAdVkT0GJE,Astronaut In The Ocean,Crystal Rock
0.728,0.599,119.953,0.364,0.51,0.016,4,0.723,1,148954,-8.375,0.436,1,spotify:track:3f4yzIUaqTVN6N1PK9BAjE,No Superstar - Scott Rill Remix,Giorgio Gee
0.335,0.364,93.951,0.0368,0.496,2.93e-06,4,0.653,9,229802,-12.875,0.239,1,spotify:track:40je47JXhh22JIcPH4qMHC,Free,Zion Goins
0.886,0.0939,148.079,0.0446,0.000501,0.000799,4,0.492,4,224120,-4.726,0.659,1,spotify:track:4M9Mrg9gVlEPeV2NFiaggu,Lone Survivor,Corey Crumpacker
0.516,0.128,95.996,0.0285,0.437,0.0,4,0.628,8,200893,-7.18,0.342,1,spotify:track:14SJVGT1fq5ZnrRnpHS7TU,You're My Home,Joshua Radin
0.535,0.127,120.078,0.0508,0.732,0.00191,4,0.735,5,175641,-11.727,0.554,1,spotify:track:0gtMiUnNCUPQ0wsvQMfu73,Known Unknowns,Ned Stranger
0.907,0.202,151.936,0.0379,0.0328,0.0,4,0.467,2,213814,-5.038,0.698,1,spotify:track:0ThYQcYQNZDsUjf4GbBRqj,Watching All the Good Ones Go,The Covasettes
0.429,0.141,110.171,0.0285,0.000202,0.355,4,0.54,2,295516,-11.822,0.113,1,spotify:track:6ADSaE87h8Y3lccZlBJdXH,With Or Without You - Remastered,U2
0.774,0.0861,100.894,0.0368,0.0135,0.00191,4,0.564,1,277477,-9.424,0.657,1,spotify:track:6wpGqhRvJGNNXwWlPmkMyO,I Still Haven't Found What I'm Looking For,U2
0.944,0.0373,101.174,0.0543,0.402,0.000564,4,0.543,6,279440,-7.495,0.735,1,spotify:track:6C4LXC9UFH1IKiHYOp0BiJ,Sunday Bloody Sunday - Remastered 2008,U2
0.928,0.2,136.258,0.0589,0.0154,0.00134,4,0.536,11,248400,-6.492,0.389,0,spotify:track:0gzqZ9d1jIKo9psEIthwXe,Beautiful Day,U2
0.836,0.384,113.375,0.116,0.0804,0.0,4,0.743,2,188987,-6.465,0.82,1,spotify:track:39shmbIHICJ2Wxnk1fPSdz,Should I Stay or Should I Go - Remastered,The Clash
0.655,0.0641,134.212,0.0367,0.0491,0.000894,4,0.667,2,506400,-9.339,0.657,0,spotify:track:4yqtwO7MQIIXqoiRBPHAgR,Money for Nothing,Dire Straits
0.97,0.357,179.017,0.284,0.00169,0.00163,4,0.361,7,282920,-4.817,0.254,0,spotify:track:0mDpR6DpKc2DyiGtH0NcX8,Kickstart My Heart,Mötley Crüe
0.843,0.0608,117.662,0.0616,0.0628,0.000827,4,0.529,6,310333,-6.908,0.188,0,spotify:track:3MrRksHupTVEQ7YbA0FsZK,The Final Countdown,Europe
0.528,0.163,109.975,0.162,0.112,0.329,4,0.933,5,214653,-6.472,0.756,0,spotify:track:57JVGBtBLCfHw2muk5416J,Another One Bites The Dust - Remastered 2011,Queen
0.924,0.162,149.186,0.0503,0.0127,0.0,4,0.502,4,219667,-6.299,0.922,1,spotify:track:1hlveB9M6ijHZRbzZ2teyh,We're Not Gonna Take It,Twisted Sister
0.819,0.147,140.083,0.0613,0.000138,0.00108,4,0.416,9,193520,-3.974,0.632,1,spotify:track:1gVVSmhWjci8l9Vrsl6HaS,Vertigo,U2
0.827,0.112,108.577,0.0482,0.000212,0.00406,4,0.49,8,179360,-9.481,0.626,1,spotify:track:4D01oA1mGouaAT7fubvKRT,Desire,U2
0.753,0.913,127.516,0.0372,0.000809,0.00203,4,0.359,1,264133,-11.334,0.506,0,spotify:track:3jbgBiIM5vMUr2RcLNYghI,All Along The Watchtower - Live - Rattle & Hum Version,U2
0.93,0.984,111.252,0.0606,0.00852,0.000699,4,0.427,5,267000,-10.817,0.453,0,spotify:track:5oQeiIcvVlzPF5b4RWGmoa,Pride (In The Name Of Love) - Live - Rattle & Hum Version,U2
0.839,0.108,94.015,0.0287,0.0014,0.000365,4,0.517,0,215880,-3.521,0.416,1,spotify:track:0yac0FPhLRH9i9lOng3f81,Everybody's Changing,Keane
0.827,0.0818,131.691,0.0283,0.0018,6.8e-06,4,0.522,7,208787,-4.145,0.335,1,spotify:track:6IVlHRrjTKep5SS9kbcpTa,This Is The Last Time,Keane
0.551,0.07,151.779,0.0352,0.00737,1.82e-05,4,0.634,3,258827,-7.136,0.453,1,spotify:track:6VoIBz0VhCyz7OdEoRYDiA,Say It Ain't So,Weezer
0.656,0.126,188.171,0.0952,0.163,7.05e-06,4,0.311,4,218987,-6.752,0.297,1,spotify:track:3wT3WDdQrsST19f1I08Z1N,Angel of Small Death and the Codeine Scene,Hozier
0.704,0.088,110.028,0.0344,0.0741,0.0,4,0.748,5,284799,-4.512,0.823,0,spotify:track:4aPeeN8IYOCMNBGI0p7169,Hey Gringo,KALEO
0.755,0.157,73.998,0.0383,0.106,0.000607,4,0.529,10,265558,-3.917,0.383,0,spotify:track:3BsoE7SgveujY2jeV2rVRw,Break My Baby,KALEO
0.739,0.343,122.016,0.0399,0.00379,2.29e-06,4,0.543,1,248133,-5.618,0.665,1,spotify:track:2cop97v0W8YcsI7KBvOrUu,Alter Ego,KALEO
0.741,0.31,85.076,0.0411,0.0228,0.000164,4,0.484,2,222317,-5.298,0.137,1,spotify:track:2C4jYVZId6mxISa3HrBvGM,Skinny,KALEO
0.345,0.182,92.502,0.029,0.744,6.01e-06,4,0.336,5,277267,-6.456,0.0756,0,spotify:track:2OdpZeTpnbqPqBrclk2pib,Vor í Vaglaskógi,KALEO
0.486,0.0992,123.993,0.193,0.802,5.76e-05,4,0.779,5,245960,-7.205,0.654,1,spotify:track:0lwUIYJfWGB8qUEAJtYfb6,Broken Bones,KALEO
0.925,0.18,108.525,0.185,0.0234,0.00062,4,0.378,9,234240,-3.781,0.584,1,spotify:track:0Tr5G2mE56eLUGvCaXRM8I,No Good,KALEO
0.553,0.305,125.887,0.039,0.596,3.3e-05,4,0.688,2,186907,-6.164,0.356,1,spotify:track:1bloF1LHgUVvPJLxrzxgu7,Automobile,KALEO
0.835,0.11,144.952,0.0376,0.0473,0.0,4,0.508,11,241387,-5.722,0.445,1,spotify:track:2xv9YbPXYQFxIJOFQZ93kJ,Nothing Stays the Same,Luke Sital-Singh
0.809,0.0874,74.008,0.0332,0.33,0.158,4,0.491,10,177366,-7.68,0.656,1,spotify:track:5NRbNXwXHM9mYgxMhzVWTP,Not Dead Yet,Lord Huron
0.695,0.106,207.887,0.219,0.22,0.000369,4,0.658,9,151560,-6.315,0.735,1,spotify:track:5Cahcx215DE2oK6hemixF4,Take Me Away,Cisco Adler
0.403,0.108,105.801,0.0294,0.555,0.024,4,0.418,0,303653,-10.53,0.149,1,spotify:track:5Gtn8HgCAo0TUiaKKgP6us,Down in the Valley,The Head And The Heart
0.466,0.0915,79.936,0.0304,0.794,2.06e-06,4,0.685,0,163133,-9.074,0.353,1,spotify:track:0W4Kpfp1w2xkY3PrV714B7,Ho Hey,The Lumineers
0.786,0.359,141.844,0.0344,0.00472,0.000107,4,0.361,9,202147,-3.906,0.622,1,spotify:track:3RKHWmV9e2sagLCOyaZ2OB,Ain’t Lookin’,The Wild Feathers
0.711,0.0759,99.997,0.0453,0.063,8.41e-06,4,0.553,7,217633,-7.714,0.299,1,spotify:track:3W3RQneS2yhA7E5l1dJW18,Guiding Light,Mumford & Sons
0.492,0.0873,138.585,0.0272,0.0275,3.19e-05,4,0.517,5,245173,-8.05,0.455,1,spotify:track:2KrN3MCNztKcSleZgHEj83,Little Lion Man,Mumford & Sons
0.769,0.197,131.286,0.0341,0.0119,0.00832,4,0.486,1,276720,-5.14,0.393,1,spotify:track:4kbYevkszYmMhoQcwnR7cZ,I Will Wait,Mumford & Sons
0.723,0.0995,108.043,0.0349,0.047,0.0286,1,0.595,7,223640,-8.256,0.272,1,spotify:track:7BVwi9cIzSc6tpyxsp47vJ,Mess Is Mine,Vance Joy
0.564,0.115,92.958,0.0682,0.673,0.0,4,0.648,5,215238,-10.269,0.377,1,spotify:track:7fKF4HdftIEt3lLAy3rDG6,In Your Arms,Chef'Special
0.69,0.132,94.988,0.052,0.0771,0.0,4,0.634,6,253307,-7.804,0.645,1,spotify:track:6OtCIsQZ64Vs1EbzztvAv4,Good Life,OneRepublic
0.924,0.084,100.045,0.146,0.0841,3.59e-06,4,0.631,0,192280,-5.589,0.755,1,spotify:track:213x4gsFDm04hSqIUkg88w,On Top Of The World,Imagine Dragons
0.766,0.176,97.51,0.0386,0.266,2.1e-05,4,0.614,9,175147,-6.079,0.51,0,spotify:track:3kDkPaqsNisy5iDYwo7X0S,These Streets,Bastille
0.715,0.271,127.435,0.0407,0.0755,0.0,4,0.679,9,214148,-6.383,0.571,1,spotify:track:6fNhZRFEkBfgW39W3wKARJ,Pompeii,Bastille
0.657,0.0723,144.247,0.0356,0.405,1.86e-06,4,0.57,8,218800,-6.987,0.41,1,spotify:track:0aUr2ZD1NEGaPA4lbGxI2I,Flaws,Bastille
0.754,0.139,125.975,0.0402,0.258,3.75e-06,4,0.519,2,215187,-5.689,0.16,1,spotify:track:3ScJy88F8KqGDfWu8XJhHx,If I Lose Myself - Alesso vs OneRepublic,OneRepublic
0.902,0.0558,100.012,0.0346,0.0591,0.000262,4,0.673,2,194240,-2.392,0.538,1,spotify:track:5Hroj5K7vLpIG4FNCRIjbP,Best Day Of My Life,American Authors
0.589,0.177,111.665,0.0318,0.292,0.000522,4,0.542,2,303200,-6.623,0.137,1,spotify:track:6ZapsNk1ZpaebNXAIohP9R,Home,Edward Sharpe & The Magnetic Zeros
0.784,0.668,136.245,0.0627,0.106,0.000108,4,0.448,9,186813,-3.686,0.236,1,spotify:track:62yJjFtgkhUrXktIoSjgP2,Radioactive,Imagine Dragons
0.783,0.161,124.08,0.0523,0.0038,0.0012,4,0.532,2,247427,-5.697,0.643,1,spotify:track:4h8VwCb1MTGoLKueQ1WgbD,Wake Me Up,Avicii
0.532,0.217,85.03,0.0323,0.186,0.000263,4,0.548,5,272394,-7.596,0.405,1,spotify:track:5FVd6KXrgO9B3JPmC8OPst,Do I Wanna Know?,Arctic Monkeys
0.811,0.101,116.047,0.038,0.0426,1.07e-06,4,0.794,6,248413,-8.966,0.862,0,spotify:track:2Foc5Q5nqNiosCNqttzHof,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,Daft Punk
0.705,0.118,122.016,0.0382,0.0654,0.0,4,0.664,1,257267,-4.972,0.477,0,spotify:track:2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,OneRepublic
0.922,0.0862,146.078,0.0786,0.0291,0.0,4,0.641,2,258343,-4.457,0.847,1,spotify:track:3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis
0.818,0.0636,116.019,0.0859,0.0241,0.0,4,0.733,10,232147,-7.222,0.253,0,spotify:track:09TcIuH1ZO7i4vicWKoaN2,Papaoutai,Stromae
0.821,0.124,118.021,0.0527,0.181,0.0,4,0.575,0,238000,-5.7,0.449,1,spotify:track:4MZgeVHJpujU3e5idtohNO,Bonfire Heart,James Blunt
0.538,0.104,75.089,0.0572,0.385,0.0,4,0.509,7,252867,-7.335,0.244,1,spotify:track:7DFNE7NO0raLIUbgzY2rzm,Let Her Go,Passenger
0.412,0.0843,86.26,0.0443,0.172,0.15,3,0.209,0,305747,-9.733,0.162,1,spotify:track:2PwXOevGUSkU8qaYZjgLq2,All I Want,Kodaline
0.795,0.295,143.837,0.0358,0.0559,0.0,4,0.532,1,199267,-3.979,0.78,1,spotify:track:0mvkwaZMP2gAy2ApQLtZRv,It's a Beautiful Day,Michael Bublé
0.512,0.0946,76.899,0.0503,0.234,0.0,4,0.574,5,484147,-6.664,0.512,0,spotify:track:4rHZZAmHpZrA3iH5zx8frV,Mirrors,Justin Timberlake
0.924,0.537,151.99,0.064,0.0271,3.32e-06,4,0.558,9,186827,-4.341,0.567,0,spotify:track:2E43WFS4rRc09za2r2GmZl,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy
0.964,0.107,76.969,0.09,0.00171,0.00112,4,0.47,4,247388,-2.839,0.264,0,spotify:track:4ZmX8elKMkH0MfniNi0Adu,House of The Rising Sun,Five Finger Death Punch
0.819,0.104,117.956,0.0316,0.000176,0.00374,5,0.655,0,192790,-4.852,0.766,1,spotify:track:6Z8R6UsFuGXGtiIxiD8ISb,Safe And Sound,Capital Cities
0.708,0.205,92.31,0.0438,0.0301,0.00012,4,0.228,11,272973,-9.921,0.412,0,spotify:track:0GQo5VkiurD6HnVpaCNeMf,I Want It All,Queen
0.98,0.182,100.315,0.103,0.0192,0.00709,4,0.268,11,405600,-5.958,0.395,1,spotify:track:6eN1f9KNmiWEhpE2RhQqB5,Paradise City,Guns N' Roses
0.96,0.344,122.803,0.0505,0.0663,2.25e-06,4,0.541,0,222707,-2.947,0.812,0,spotify:track:0rmGAIH9LNJewFw7nKzZnc,You Give Love A Bad Name,Bon Jovi
0.838,0.418,113.373,0.11,0.0832,0.0,4,0.742,2,188240,-6.442,0.848,1,spotify:track:3v8PlUFGQQDBIk1J86waCo,Should I Stay or Should I Go - Remastered,The Clash
0.767,0.39,127.361,0.0574,0.00287,0.000513,4,0.532,7,210173,-5.509,0.755,1,spotify:track:2SiXAy7TuUkycRVbbWDEpo,You Shook Me All Night Long,AC/DC
0.932,0.0918,122.429,0.0354,0.0436,0.137,4,0.631,5,213067,-4.142,0.971,1,spotify:track:7HKez549fwJQDzx3zLjHKC,Start Me Up - Remastered 2009,The Rolling Stones
0.681,0.0504,108.789,0.0298,0.00088,0.0023,4,0.377,7,285133,-8.039,0.285,1,spotify:track:1QEEqeFIZktqIpPI4jSVSF,More Than a Feeling,Boston
0.969,0.329,129.171,0.109,0.0434,0.0,4,0.468,1,223407,-3.4,0.504,1,spotify:track:6G09JrmKdDAe29eSH8ZQmR,Nothin' But A Good Time,Poison
