valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release date,speechiness,tempo
0.449,2021,0.0332,"['Nardo Wick', 'Lakeyah']",0.751,174533,0.517,True,080BnzVFYXgNR6f4jtyzkP,0,0,0.129,-8.374,1,Baby Wyd? (feat. Lakeyah),64,2021-12-03,0.214,77.051
0.381,2021,0.136,['NF'],0.812,211644,0.784,False,6ziQdexOHyC2gkZ1iNoi1w,0,2,0.109,-4.208,1,PAID MY DUES,68,2021-03-26,0.249,145.995
0.476,2021,0.128,['Polo G'],0.616,177273,0.617,True,1SjBcdzWbs79UTCrH4qXJf,0,1,0.177,-8.431,1,Epidemic,68,2021-06-11,0.52,175.929
0.642,2021,0.000443,['Taylor Swift'],0.642,230960,0.695,False,2T9WeqSMJJb8YBDHPYGU4p,1.02e-05,7,0.0753,-5.62,1,22 (Taylor's Version),70,2021-11-12,0.0281,103.984
0.511,2021,0.0288,['Taylor Swift'],0.622,202960,0.809,False,7J4b3LVCIGO4CMBDFLPoP6,0.00218,9,0.109,-5.623,1,Holy Ground (Taylor's Version),69,2021-11-12,0.0638,156.894
0.664,2021,0.0215,"['Selena Gomez', 'Rauw Alejandro']",0.823,186088,0.544,False,079Ey5uxL04AKPQgVQwx5h,0.00315,5,0.0966,-7.132,1,Baila Conmigo (with Rauw Alejandro),74,2021-03-12,0.0715,149.903
0.357,2021,0.0951,"['Lil Tjay', 'Fivio Foreign', 'Kay Flock']",0.545,150476,0.82,True,25GyyK9CyZRiDCsPY51fIT,0,8,0.29,-4.489,1,Not In The Mood (feat. Fivio Foreign & Kay Flock),68,2021-10-22,0.275,141.908
0.161,2021,0.000159,['Jelly Roll'],0.561,201280,0.823,False,67zLByRJnWEBgInykFoV5D,0.000506,8,0.154,-6.81,1,Dead Man Walking,64,2021-09-17,0.034,92.0
0.566,2021,0.239,"['Summer Walker', 'JT', 'City Girls']",0.726,225502,0.728,True,1De7cOMrdUnVpjWBaowMg4,0,11,0.177,-5.775,0,Ex For A Reason (with JT from City Girls),70,2021-11-05,0.0408,115.047
0.191,2021,0.0021,"['WILLOW', 'Travis Barker']",0.39,168030,0.83,True,1QL7nSDZCwZMnbisV4KOXt,0,11,0.156,-5.201,0,t r a n s p a r e n t s o u l feat. Travis Barker,67,2021-04-27,0.0563,90.021
0.0232,2021,0.000333,['Drivotra'],0.162,208000,0.63,False,0GGHxdy1mw6OcS2dVAH0es,0.989,1,0.384,-21.441,0,The Sky's Awake,69,2021-08-20,0.0662,128.04
0.425,2021,0.328,['Rauw Alejandro'],0.704,208292,0.739,True,1lV3QHHMAQt0Kc1ioZq2MP,1.93e-05,8,0.0856,-3.286,1,Sexo Virtual,74,2021-12-10,0.112,179.879
0.884,2021,0.0164,['Lovejoy'],0.482,133000,0.826,False,7sYMyRZ4bMyuIY5N3vbA6q,2.7e-05,7,0.218,-9.312,1,Taunt,69,2021-05-08,0.104,187.025
0.375,2021,0.263,['Baby Keem'],0.602,156774,0.701,True,3diZz7nVRbyuvAXSW7hzI7,1.02e-06,5,0.112,-5.604,0,hooligan,67,2021-09-22,0.09,124.033
0.372,2021,0.709,"['Rauw Alejandro', 'Mr. Naisgai']",0.768,205714,0.56,True,78QcVmzxS0wIwuC2rpAauI,0.000791,3,0.115,-3.497,1,2/Catorce,72,2021-12-10,0.0859,112.084
0.474,2021,0.13,"['StarBoi3', 'Doja Cat']",0.647,175238,0.608,True,3nY8AqaMNNHHLYV4380ol0,0,9,0.0584,-6.831,1,Dick (feat. Doja Cat),70,2021-04-23,0.42,125.994
0.695,2021,0.348,"['Mora', 'Jhayco']",0.818,193636,0.673,True,5jzEwSyyymBlf1fa1o39T2,0,4,0.172,-7.542,0,512,78,2021-02-05,0.148,87.961
0.273,2021,0.0292,['Moneybagg Yo'],0.736,165773,0.532,True,0BFGDkrXAneskCJdudSCro,8.86e-06,1,0.0806,-7.151,1,Scorpio,64,2021-10-22,0.265,84.983
0.396,2021,0.152,['Anitta'],0.812,193806,0.736,False,3IAfUEeaXRX9s9UdKOJrFI,0.00254,4,0.0914,-5.421,0,Envolver,78,2021-11-11,0.0833,91.993
0.287,2021,0.876,['Taylor Swift'],0.535,257773,0.561,False,5uICWmZTLkpEVbK22PBP6e,0.000136,5,0.115,-11.609,1,marjorie,68,2021-01-07,0.0484,96.103
0.448,2021,0.0658,['GAYLE'],0.671,159836,0.599,True,1EQFOouqdKYdpbNoOHRVO2,0,4,0.101,-6.18,1,abcdefu (angrier),71,2021-09-24,0.0405,121.849
0.538,2021,0.385,['Conan Gray'],0.53,158537,0.593,False,4JeOesjcWWlprTAvucDSJX,0,5,0.314,-7.286,1,People Watching,70,2021-07-15,0.0545,125.723
0.67,2021,0.197,['Griff'],0.803,152895,0.849,False,6tHISnh1biy5luSS9cvaNc,0.000938,11,0.166,-6.186,1,Walk,71,2021-06-18,0.092,103.989
0.101,2021,0.88,['Calma Interiore'],0.213,178909,0.0429,False,6t3e2UfHXGVdxXJhPYj6Lg,0.724,6,0.105,-28.484,0,Montania,68,2021-09-27,0.0413,69.86
0.248,2021,0.0167,['Taylor Swift'],0.511,244587,0.559,False,2r9CbjYgFhtAmcFv1cSquB,0,4,0.113,-6.587,1,I Almost Do (Taylor's Version),69,2021-11-12,0.0264,145.88
0.635,2021,0.000818,['Twenty One Pilots'],0.588,175044,0.856,False,2nG54Y4a3sH9YpfxMolOyi,0.0739,9,0.238,-5.242,0,Shy Away,72,2021-05-21,0.0316,96.966
0.259,2021,0.0375,['DESTIN CONRAD'],0.794,136696,0.389,False,4TLJNON6mZLpfZX3g4Oh8B,0.00194,8,0.109,-6.132,1,IN THE AIR,67,2021-03-05,0.0545,114.92
0.439,2021,0.389,"['Alta Elegancia', 'DannyLux']",0.613,281107,0.478,False,35CpkPPqi9RXlETJZw5BYS,1.71e-05,8,0.108,-9.217,1,Amor,65,2021-08-27,0.0288,100.037
0.569,2021,0.422,['Kxllswxtch'],0.861,85463,0.865,True,4lFp9RYuggXl9CNyaxBtgh,0,0,0.132,-6.068,1,LIGHTS OUT,67,2021-10-29,0.296,102.552
0.751,2021,0.157,['Cico P'],0.888,176160,0.407,True,4tB6ApBRk7JEBKet5mRFF3,0,8,0.0914,-10.158,0,Tampa,64,2021-01-08,0.487,77.031
0.43,2021,0.149,"['Dan + Shay', 'Justin Bieber']",0.654,167693,0.63,False,4j5ffIFh7bFT7GZciP1TCy,0,10,0.111,-4.644,1,"10,000 Hours (with Justin Bieber)",72,2021-08-13,0.0259,89.991
0.607,2021,0.49,['PinkPantheress'],0.699,138268,0.628,False,0QezBrYzFFT0f68zK6EvZI,0.782,0,0.101,-5.163,0,Passion,67,2021-10-15,0.0369,79.968
0.0816,2021,0.0439,"['Lil Baby', 'Lil Durk']",0.789,172401,0.609,True,4nNw167LUp6j2VvuJdbtv8,0,1,0.178,-5.969,1,Man of my Word,67,2021-06-04,0.174,136.001
0.658,2021,0.00364,"['Majestic', 'Boney M.']",0.758,186210,0.913,False,0b18g3G5spr4ZCkz7Y6Q0Q,6.92e-05,6,0.193,-2.926,0,Rasputin,80,2021-02-26,0.113,128.04
0.732,2021,0.0272,"['J Balvin', 'Maria Becerra']",0.903,217360,0.817,False,6D2TCm4nf5nxAcdGJ7w3QP,0.000311,8,0.242,-3.972,1,Qué Más Pues?,76,2021-09-10,0.095,102.014
0.231,2021,0.192,['Bleed The Wicked Menace'],0.739,78459,0.598,True,6ClOCtJhmZ2WmunnR9vJ8D,0.0147,7,0.38,-9.292,1,Satanic Panic,66,2021-07-24,0.0896,125.025
0.401,2021,0.0972,['DigBar'],0.779,109610,0.842,True,6WqiXCXs2wb3eEL9TSrgXC,0,2,0.168,-4.09,1,4 BIG GUYS,67,2021-12-18,0.282,125.939
0.443,2021,0.817,"['Taylor Swift', 'Ed Sheeran']",0.61,240227,0.488,False,4IQkfUsrwXol38VV3U7t7T,0,3,0.312,-6.918,1,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),71,2021-11-12,0.0293,125.039
0.685,2021,0.0229,"['bbno$', 'Rich Brian']",0.815,133707,0.849,True,5rW7qTn83sCKtqBoneJs63,0.000176,4,0.026,-4.704,0,edamame (feat. Rich Brian),71,2021-10-08,0.114,106.035
0.462,2021,0.124,['ZillaKami'],0.64,143922,0.816,False,1Ndx4AI3Bco1Ewc84OrOQP,2.98e-05,8,0.213,-8.433,1,Space Cowboy,65,2021-09-17,0.0895,106.984
0.223,2021,0.000884,['Moneybagg Yo'],0.881,120110,0.529,False,7aVjnFsARHuTBZzkR6rYOR,0.000167,11,0.124,-7.398,0,Rookie Of The Year,64,2021-06-01,0.422,87.996
0.49,2021,0.00377,['Yeat'],0.664,121757,0.571,True,37WtW8yj9PfLuM4YMnMIj1,0.0267,10,0.214,-9.697,0,Got rich,66,2021-09-10,0.155,141.951
0.663,2021,0.0848,['Taylor Swift'],0.693,205787,0.681,False,7eQj6r5PIdYKEIZjucBMcq,0,0,0.0768,-7.039,1,Stay Stay Stay (Taylor's Version),69,2021-11-12,0.025,100.02
0.788,2021,0.0446,"['Jameson Rodgers', 'Luke Combs']",0.585,210560,0.863,False,67wUHsoXdZ8UOLt6rodpQ9,0,7,0.0937,-4.061,1,Cold Beer Calling My Name,65,2021-09-17,0.0401,147.931
0.0799,2021,0.0799,['DVRST'],0.748,143769,0.631,True,5RE3w3M9g5vsotdIVtLONq,0.838,10,0.104,-10.057,0,Close Eyes - Slowed + Reverb,75,2021-07-16,0.051,88.502
0.352,2021,0.213,['YoungBoy Never Broke Again'],0.657,157845,0.496,True,2f2WskmLwsLtGkjntD8NG7,0,5,0.12,-7.346,1,No Where,64,2021-10-05,0.0889,146.061
0.699,2021,0.092,['Mitchell Tenpenny'],0.517,203040,0.712,False,0M0YznaIOwAdoo2cT2KwpK,0,10,0.109,-4.65,1,Truth About You,65,2021-09-10,0.0376,80.999
0.258,2021,0.0444,"['Ruth B.', 'sped up + slowed', 'slater']",0.573,268717,0.715,False,6fhG2KJgwO7CrNflRaRmvp,0,8,0.0898,-3.293,0,Dandelions - slowed + reverb,77,2021-08-27,0.0256,101.699
1e-05,2021,0.148,['cloudcity'],0.104,208000,0.336,False,5hY7DPBIJJc0tIBVMBIcIZ,0.94,7,0.946,-23.024,1,Forgotten Skies,69,2021-09-24,0.0569,85.104
0.365,2021,0.0632,"['KillBunk', 'Yeat']",0.557,179618,0.522,True,5M5FbqhEDQuhFeKumZVTjj,0,9,0.355,-13.492,1,Pop Out,65,2021-09-17,0.357,166.032
0.721,2021,0.66,"['VANO 3000', 'BADBADNOTGOOD', 'Samuel T. Herring']",0.58,111787,0.696,False,2lDODk7inZnmUHbIjUnIwP,0.852,7,0.145,-10.91,1,Running Away,69,2021-06-21,0.0408,93.688
0.822,2021,0.281,['Ed Sheeran'],0.788,207853,0.859,False,75MNhvTCCKsST3YqqUiU9r,0,2,0.0424,-2.724,1,Shivers,73,2021-09-13,0.0856,141.02
0.391,2021,0.18,"['Tech N9ne', 'Joey Cool', 'King Iso', 'Dwayne Johnson']",0.693,219802,0.935,True,6M47gaKejso9772SKTa3yH,0,8,0.179,-4.323,1,Face Off,71,2021-10-08,0.224,80.882
0.439,2021,0.0696,['The Neighbourhood'],0.603,224939,0.551,False,60F6pgM6H6miNr5AmjxwjL,0.0976,10,0.192,-6.259,0,Fallen Star,71,2021-10-01,0.0304,75.001
0.276,2021,0.00301,['Ezekiel'],0.186,214843,0.515,False,7Dfy5ldWfkX8XTbpxYEuob,0.915,9,0.205,-10.885,0,going quietly,69,2021-08-11,0.0429,81.279
0.389,2021,0.72,['Eslabon Armado'],0.587,212213,0.544,False,6nViFsaHhvPV6GLms1R0oe,0.00735,0,0.1,-11.099,0,Lamento Boliviano,66,2021-02-12,0.0296,122.119
0.614,2021,0.132,['Stellar'],0.744,136000,0.714,True,3p94RpSxQdZocUfrzpemmm,0,9,0.262,-6.09,1,El Dorado,69,2021-02-19,0.0333,119.964
0.503,2021,0.217,['Tones And I'],0.806,178157,0.513,False,2zBDKzqa6sdxeI0fC6OWIC,0,4,0.217,-6.208,1,Fly Away,72,2021-07-16,0.0685,124.988
0.673,2021,0.326,['OneRepublic'],0.682,169011,0.72,False,2UbVnbE5FH6008mAm6Mmgw,0,11,0.148,-8.173,0,Run,75,2021-05-05,0.0381,117.003
0.435,2021,0.438,['Jason Joshua'],0.504,202235,0.4,False,4r3XQQZyf8p30M8fFkZJDa,0.000129,5,0.16,-7.108,0,La Vida Es Fría,63,2021-10-05,0.0231,85.023
0.711,2021,0.118,"['Drake', 'Lil Wayne', 'Rick Ross']",0.519,213104,0.851,True,50ceCGZ3oD3U5caQV5bP6f,0,7,0.178,-6.001,1,You Only Live Twice (with Lil Wayne & Rick Ross),66,2021-09-03,0.29,123.823
0.447,2021,0.131,['Cody Johnson'],0.453,194760,0.7,False,4N3IheRvS1NzWBPQ3Fvb6r,0,1,0.186,-4.741,1,Stronger,63,2021-10-08,0.038,164.173
0.412,2021,0.309,['Yeat'],0.546,102922,0.583,True,0OHCBD5hjjsxmr1z5PmfWY,0,10,0.124,-8.029,0,Cmon,66,2021-09-10,0.278,139.808
0.497,2021,0.00558,"['Machine Gun Kelly', 'CORPSE']",0.632,137747,0.922,True,2NnJpRXIlx35Vij3bPZO0h,1.81e-05,7,0.0927,-2.173,1,DAYWALKER! (feat. CORPSE),67,2021-03-12,0.0794,88.972
0.311,2021,0.62,['Rauw Alejandro'],0.457,295039,0.495,True,5bQLsyTrUaMQRfr6whwGe5,0.000228,4,0.109,-6.044,1,Aquel Nap ZzZz,73,2021-12-10,0.0797,79.513
0.931,2021,0.16,"['Surfaces', 'salem ilese']",0.876,209732,0.565,False,16frIpnyUb9poRwQxQTmaC,0.0284,11,0.114,-6.569,0,Come With Me,71,2021-06-25,0.0333,111.936
0.664,2021,0.138,"['NF', 'Tech N9ne']",0.746,264416,0.884,False,2FSVMyqLldC36p0deIYvI9,0,10,0.146,-3.348,0,TRUST,67,2021-03-26,0.33,140.1
0.31,2021,0.00391,['MC ORSEN'],0.905,140160,0.876,True,4h3KlpOEXS6FxIpab6EKlf,0.841,2,0.058,-5.467,1,INCOMING,75,2021-07-02,0.0422,124.976
0.317,2021,0.0838,['girl in red'],0.451,166240,0.907,False,4r1AqGpB9YrXV2ivcrqfJY,0.832,10,0.137,-7.362,1,.,70,2021-04-30,0.291,151.988
0.142,2021,0.565,"['Tyler, The Creator', 'Teezo Touchdown']",0.665,229565,0.469,True,13HsOwrwTA5HgLuoaDHncP,0.000317,10,0.219,-7.778,0,RUNITUP (feat. Teezo Touchdown),66,2021-06-25,0.13,115.852
0.78,2021,0.097,['Tems'],0.613,180000,0.549,False,2dFqK2ZkYB9Xc47gr3xXWl,0,9,0.116,-8.187,1,Replay,69,2021-09-14,0.231,123.879
0.65,2021,0.0379,['Danielle Bradbery'],0.463,164347,0.76,False,0ODaBMQ3tbTefbmbMWTwdT,0,2,0.115,-5.958,1,Stop Draggin' Your Boots,65,2021-07-30,0.11,123.899
0.296,2021,0.0199,['Phil Wickham'],0.491,256133,0.773,False,3Gyl1BvC41QD8rXEMfSQWY,0,10,0.139,-4.545,1,House Of The Lord,63,2021-06-25,0.0328,85.964
0.02,2021,0.00221,['Streaming Waves'],0.157,148484,0.578,False,1PZoHdDM71mzOFW1T6H03y,0.512,0,0.395,-19.038,1,Beach Calmness,68,2021-11-30,0.233,109.559
0.419,2021,0.00586,['Q'],0.858,192897,0.426,False,1RJl5cZ8kFpoVFOS2x6scI,0.761,10,0.0977,-8.879,0,Take Me Where Your Heart Is,69,2021-06-04,0.0402,89.981
0.569,2021,0.0215,['KANKAN'],0.606,68547,0.543,True,3opC4kS9RpbNJw7aORFmGF,8e-06,9,0.337,-14.387,1,Goin' To Hell,67,2021-03-22,0.0509,137.99
0.404,2021,0.222,"['The Wombats', 'Oliver Nelson']",0.736,306429,0.764,False,64rqvMhAPLLEag310IG3z9,0.00154,8,0.192,-6.736,0,Greek Tragedy - Oliver Nelson TikTok Remix,68,2021-01-15,0.0482,112.033
0.544,2021,0.178,['Florida Georgia Line'],0.611,153253,0.846,False,0YfRAYTNTNszGg8VARrSIH,0,7,0.12,-3.548,1,Long Live,64,2021-02-12,0.0374,129.961
0.63,2021,0.557,['Ashley Kutcher'],0.333,204000,0.538,False,4bpyaPa1xruVgE2GtsYbIW,0,4,0.0977,-8.653,1,Love You From a Distance,69,2021-11-19,0.0325,149.377
0.7,2021,0.273,['Polo Gonzalez'],0.67,172955,0.628,False,2cVqu4Y1kveK3KuL1aXgNj,0,4,0.136,-8.823,0,Sencillo Soy,68,2021-10-01,0.0585,154.974
0.0141,2021,0.13,['Tono'],0.181,216062,0.977,False,0WpKvgOUCpKowejZgeO5W0,0.885,8,0.797,-26.187,1,Always Raining,69,2021-04-23,0.0433,91.691
0.515,2021,0.0387,['Gabby Barrett'],0.472,169440,0.701,False,2jB7EAkahL97QysjRYecTS,0,2,0.107,-4.563,1,Pick Me Up,64,2021-11-19,0.0369,79.805
1e-05,2021,0.0383,['pluvia'],0.226,208000,0.968,False,2Wx5BlOCoLw3mNf0YtFxqh,0.964,0,0.943,-22.489,1,rain in reykjavik,68,2021-08-27,0.0552,70.689
0.374,2021,0.059,"['The Kid LAROI', 'Marshmello']",0.523,139041,0.609,True,7uIgmq5lixaNDaYcUDSsC3,0,1,0.14,-7.802,1,FEEL SOMETHING (feat. Marshmello),67,2021-07-27,0.191,154.051
0.329,2021,0.341,"['Nu Breed', 'Jesse Howard']",0.732,405330,0.537,True,44AsWSTC6Gya2Iej5bt4kU,0,4,0.172,-7.117,1,Welcome to My House,64,2021-03-05,0.0283,128.082
0.515,2021,0.0387,['Gabby Barrett'],0.472,169440,0.701,False,7xNYZeFtrB05pi9tc6lEeb,0,2,0.107,-4.563,1,Pick Me Up,65,2021-11-05,0.0369,79.805
0.539,2021,0.627,['Eslabon Armado'],0.567,202507,0.302,False,67WSWDDuEEmBIXTchwACs1,4.75e-06,9,0.0873,-11.25,1,Tonto Perdedor,66,2021-06-25,0.0355,64.273
0.328,2021,0.66,['Summrs'],0.687,142716,0.506,True,4DCSx7XCBxYWuc71WL02j2,0,5,0.0996,-11.653,0,just cant,65,2021-06-13,0.166,141.979
0.446,2021,0.5,['CYPARISS'],0.778,135000,0.782,False,2HhzV3FY4eZGueF0KpXZUo,0.93,7,0.426,-5.07,1,EMPTY DREAMS,74,2021-12-01,0.152,160.05
0.727,2021,0.305,['Joe P'],0.574,213855,0.664,False,7n6QMW76A5qgfn0Mb4aL7i,2.29e-05,0,0.143,-7.713,1,Off My Mind,65,2021-10-22,0.0334,111.933
0.743,2021,0.333,"['Blueface', 'Og Bobby Billions']",0.67,148715,0.424,True,26BMsCXJpD7eYtP7ufhApC,0,9,0.112,-14.297,0,Outside (Better Days),66,2021-06-02,0.292,77.685
0.592,2021,0.058,['Andy Grammer'],0.704,168163,0.701,False,4ufkuONjQMNR2fyXu1bO9w,0,2,0.127,-5.442,1,Lease On Life,67,2021-06-28,0.0594,88.024
0.386,2021,0.0451,"['Jnr Choi', 'Sam Tompkins']",0.745,152137,0.65,True,5vUnjhBzRJJIAOJPde6zDx,0.00758,2,0.111,-11.814,1,TO THE MOON,74,2021-11-06,0.346,144.047
0.183,2021,0.00383,"['Meek Mill', 'Lil Durk', 'Lil Baby']",0.681,161053,0.63,True,3T9BKc4kB7ukeNQrCqv6ZV,0,1,0.139,-5.585,1,Sharing Locations (feat. Lil Baby & Lil Durk),66,2021-10-01,0.0385,151.951
0.701,2021,0.283,"['Jordana', 'TV Girl']",0.678,155500,0.64,False,3MUkijIqsNm4XIq3EerPpt,0.00067,9,0.682,-7.486,1,Better in the Dark,66,2021-10-13,0.0268,90.058
0.584,2021,0.101,"['Jhayco', 'Anuel AA']",0.759,263253,0.842,False,3JCaq3KDSROg3TXhdiDa9n,0,8,0.134,-3.758,1,Ley Seca,76,2021-09-03,0.096,105.059
0.634,2021,0.145,"['Edicion Especial', 'Grupo Marca Registrada', 'La Ventaja', 'Código FN']",0.776,193919,0.724,False,4LdopLerbbhZxY6cBQyRsP,0,2,0.0943,-6.332,1,Déjenme Hacer Dinero,73,2021-10-15,0.0504,101.448
0.166,2021,0.515,['John Mayer'],0.548,286387,0.483,False,4Im6GRj17qa7NW76OsJh1s,0.0674,4,0.0922,-9.102,1,I Guess I Just Feel Like,71,2021-07-16,0.0268,159.952
0.653,2021,0.594,['ROSÉ'],0.647,207164,0.377,False,2dHoVW9AxJVSRebPRyV2aA,0,6,0.0768,-6.003,1,Gone,72,2021-03-12,0.0375,79.936
0.72,2021,0.0123,['girl in red'],0.58,182426,0.788,True,7tLTxOJY6cjQz4aJYMs8Nu,1.84e-05,2,0.368,-4.714,1,Serotonin,68,2021-04-30,0.259,148.992
0.749,2021,0.212,['Jasiah'],0.863,95484,0.587,True,46PndWC5iW7JpdmaY2Jswq,0,2,0.0832,-7.455,1,Break Shit,65,2021-04-02,0.295,93.29
0.236,2021,0.51,['framed'],0.424,83948,0.413,True,3iDQnloxYVrnzE0eNZ85en,0.00808,6,0.13,-15.691,0,uhh,68,2021-06-12,0.0816,113.412
1e-05,2021,0.444,['Royal Rain'],0.113,221979,0.947,False,5jCwTeQv8DXJzsMmzv0qYi,0.916,10,0.765,-20.412,0,Rain On The Cobblestone,68,2021-03-29,0.0664,95.604
0.706,2021,0.00607,['Lovejoy'],0.468,246125,0.724,True,5hNLVoNAD4OTWKeGFUDXwc,0,0,0.0923,-9.157,1,Sex Sells,68,2021-05-08,0.0342,146.104
0.694,2021,0.0966,['SEVENTEEN'],0.621,180360,0.816,False,6LnEoRQKMcaFTR5UvaKuBy,0,11,0.134,-5.242,1,Rock with you,75,2021-10-22,0.104,163.966
0.692,2021,0.23,['Dan + Shay'],0.741,144760,0.499,False,3oV2RVOmwdWdf9BmGS4Oad,0,11,0.125,-8.035,1,Glad You Exist,66,2021-08-13,0.0356,103.96
0.65,2021,0.134,"['Blake Shelton', 'Gwen Stefani']",0.606,171027,0.737,False,6LVzOLJkzG3C4hLNOdaBry,0,8,0.057,-5.745,1,Happy Anywhere (feat. Gwen Stefani),65,2021-05-21,0.0321,82.966
0.111,2021,0.343,['Roddy Ricch'],0.643,174682,0.403,True,1fxYz1s15pyZLsJT0Hdh1m,0,1,0.138,-11.254,0,late at night,67,2021-06-04,0.41,98.54
0.039,2021,0.896,['Everywhere Brown Noise'],0.167,218000,0.164,False,1wvBsgAAOSOsGvedOeoAPP,0.963,10,0.112,-38.138,0,Brown Noise Sleep,67,2021-11-21,0.0874,126.747
0.106,2021,0.00109,"['LUCKI', 'Lil Yachty']",0.873,96133,0.265,True,2AhAhd9BiyydtKq2hMdb7Q,0,7,0.132,-9.377,1,Greed (feat. Lil Yachty),64,2021-02-12,0.553,119.93
0.4,2021,0.75,['Warren Zeiders'],0.576,186459,0.474,False,1JTQG8J8jN8tjDTyUWnaRe,8.74e-05,1,0.0944,-6.342,1,Ride the Lightning - 717 Tapes,66,2021-06-25,0.0331,77.834
0.75,2021,0.021,"['Majid Jordan', 'Drake']",0.763,260520,0.667,False,5hTl2uxJGd1sbLtovguuuk,2.4e-05,2,0.0715,-6.285,1,Stars Align (with Drake),68,2021-10-22,0.085,95.864
0.116,2021,0.972,['TileKid'],0.102,128799,0.0272,False,4txrAyGAWA9JqZzoNHiPRh,0.856,9,0.0755,-31.537,0,you not the same,69,2021-03-05,0.0444,66.714
0.341,2021,0.000225,['Caskets'],0.412,224421,0.958,False,1nxbn0COjeyH7MQZ27T3CR,4.71e-05,6,0.119,-5.432,0,Glass Heart,69,2021-08-13,0.0997,164.072
0.936,2021,0.058,['Bo Burnham'],0.939,78426,0.687,True,3FFYH9A5rLqohxQhNW4Qka,0,10,0.101,-5.215,1,Shit,67,2021-06-10,0.126,120.022
0.487,2021,0.506,['Chase Matthew'],0.733,152000,0.813,False,7sGULdccMGSggXDq7ZjT3w,0,0,0.303,-4.752,1,Pull Up,64,2021-07-30,0.0608,90.002
0.424,2021,0.187,['Soldier Kidd'],0.745,180002,0.637,True,1wqg2VowoogPATrqPzrpi3,0,4,0.114,-5.912,0,Thug Paradise 2,66,2021-07-28,0.312,79.946
0.472,2021,0.175,['Masked Wolf'],0.778,132780,0.695,True,6E90gq0KO6FYZVOXx8kCcC,0,4,0.15,-6.865,0,Astronaut In The Ocean,71,2021-09-10,0.0913,149.996
0.842,2021,0.794,['BoyWithUke'],0.864,146153,0.535,True,1zS5TccQwMDp5ZsEnt4FAh,0,9,0.113,-8.959,1,LoveSick,69,2021-09-10,0.257,112.491
0.808,2021,0.0754,['LPB Poody'],0.893,156432,0.565,True,1xMvdOFQaql3EBkHmuh2TK,0,1,0.0375,-4.74,1,Batman,64,2021-02-12,0.268,81.009
0.489,2021,0.0103,['ITZY'],0.759,191462,0.886,False,56Yxkm62GtEpnPyG7TvwLY,2.04e-05,1,0.342,-3.067,1,LOCO,75,2021-09-24,0.187,102.065
0.958,2021,0.249,"['Calibre 50', 'Santa Fe Klan', 'Beto Sierra']",0.716,186833,0.654,False,64ImcY4fJhY243wr20SR3e,0,8,0.127,-6.702,0,Cuidando El Territorio,73,2021-07-29,0.279,180.11
0.702,2021,0.0474,['TWICE'],0.688,210573,0.909,False,0BTaaKT4RMbs5M73tOHX5Y,1.35e-06,8,0.0674,-1.992,1,Alcohol-Free,72,2021-06-11,0.0624,97.097
0.122,2021,0.99,['Austin Farwell'],0.356,174521,0.00558,False,6h6runZeeczWEuEW2pFvYW,0.934,11,0.0991,-27.72,1,New Home (Slowed),69,2021-05-26,0.0417,70.012
0.719,2021,0.182,"['Bruno Mars', 'Anderson .Paak', 'Silk Sonic']",0.586,242096,0.616,False,4pryE6cN2gFL1FVF5fYINl,0,5,0.0927,-7.964,1,Leave The Door Open,71,2021-11-12,0.0324,148.088
0.0183,2021,0.171,"['Nature Recordings', 'Rain Recorders']",0.163,130775,0.332,False,726a7JkoT1DetZYi6dGnMF,0.964,7,0.181,-27.529,1,Wake Up Rain,68,2021-05-30,0.0572,83.987
0.535,2021,0.418,"['Taylor Swift', 'HAIM']",0.546,215627,0.613,False,6uwfVkaOM1mcMkFmSn35ix,0,7,0.103,-7.589,0,"no body, no crime (feat. HAIM)",68,2021-01-07,0.0264,79.015
0.0391,2021,0.00158,['Dormir Dan'],0.122,102539,0.448,False,1gWCfhUtzEtOkWS5lM6zca,0.906,8,0.483,-25.112,1,Sonido Dormido,68,2021-04-22,0.0871,97.48
0.738,2021,0.313,['STAYC'],0.605,191696,0.805,False,2bZIDMpzVooosmPHn0tHnd,0,6,0.659,-3.212,1,STEREOTYPE,70,2021-09-06,0.0641,148.298
0.848,2021,0.0525,"['Eminem', 'Jack Harlow', 'Cordae']",0.924,236666,0.73,True,7zl7kehxesNEo2pYkKXTSe,0,11,0.113,-6.125,0,Killer (feat. Jack Harlow & Cordae) - Remix,67,2021-05-28,0.274,99.01
0.64,2021,0.779,['KA$HDAMI'],0.543,85577,0.585,True,5d11FoptGmxaKbdssnrPZ9,5.22e-06,11,0.107,-11.881,0,Look N The Mirror!,64,2021-06-02,0.375,142.772
0.46,2021,0.329,"['Tyler, The Creator']",0.685,223719,0.855,True,2goHCrsDJaflEwQ930ef0o,8.9e-05,1,0.301,-6.724,0,MASSA,66,2021-06-25,0.438,157.181
0.649,2021,0.0186,['Mike Dimes'],0.889,158158,0.354,True,19s7W71y7IZDAn6X2mnCqr,0,0,0.0557,-14.455,0,LABELS CALLIN',65,2021-05-08,0.315,160.023
0.346,2021,0.057,['Surfaces'],0.695,213842,0.656,False,5Ne1q9Hv3l2NHBA3Agt8WT,0,1,0.267,-6.038,1,Wave of You,67,2021-04-09,0.0489,90.986
